image_id,structural_clutter_index,geometric_order_index,palette_coherence_index,visual_salience_index,focal_hierarchy_index
A_poster_visual_complexity_L0_S1_I0003,0.172483701971521,66.79092177671664,63.118612320272604,35.43860091648686,6.636303310605992
A_poster_visual_complexity_L0_S1_I0004,0.4733105860505992,66.79092177671664,63.118612320272604,35.43860091648686,12.026939692108135
A_poster_visual_complexity_L0_S1_I0005,0.0787761319416259,66.79092177671664,63.118612320272604,35.43860091648686,4.099095735626154
A_poster_visual_complexity_L0_S1_I0006,0.021682701790967554,66.79092177671664,63.118612320272604,35.43860091648686,1.796991286910099
A_poster_visual_complexity_L0_S1_I0007,0.07917146772548403,66.79092177671664,63.118612320272604,35.43860091648686,4.111933953426341
A_poster_visual_complexity_L0_S1_I0008,0.0764152139031895,66.79092177671664,63.118612320272604,35.43860091648686,4.021864635569318
A_poster_visual_complexity_L0_S1_I0009,0.97318129980896,66.79092177671664,63.118612320272604,35.43860091648686,17.998297997003686
A_poster_visual_complexity_L0_S1_I0010,0.04118424089284262,66.79092177671664,63.118612320272604,35.43860091648686,2.720172347500933
A_poster_visual_complexity_L0_S1_I0011,0.19462084000422564,66.79092177671664,63.118612320272604,35.43860091648686,7.137167659704508
A_poster_visual_complexity_L0_S1_I0012,0.2642041927211814,66.79092177671664,63.118612320272604,35.43860091648686,8.564274145895451
A_poster_visual_complexity_L0_S1_I0013,0.2197876402673312,66.79092177671664,63.118612320272604,35.43860091648686,7.6765394523030395
A_poster_visual_complexity_L0_S1_I0014,0.6554702553672375,66.79092177671664,63.118612320272604,35.43860091648686,14.464441040956489
A_poster_visual_complexity_L0_S1_I0015,0.04166159463124822,66.79092177671664,63.118612320272604,35.43860091648686,2.7402907141555466
A_poster_visual_complexity_L0_S1_I0016,0.1470874369653821,66.79092177671664,63.118612320272604,35.43860091648686,6.025219622760167
A_poster_visual_complexity_L0_S1_I0017,0.33810102126625863,66.79092177671664,63.118612320272604,35.43860091648686,9.90049350949253
A_poster_visual_complexity_L0_S1_I0018,0.04519899791626452,66.79092177671664,63.118612320272604,35.43860091648686,2.8866364677872616
A_poster_visual_complexity_L0_S1_I0019,0.11385169003859535,66.79092177671664,63.118612320272604,35.43860091648686,5.150884213859682
A_poster_visual_complexity_L0_S1_I0020,0.27384201547528253,66.79092177671664,63.118612320272604,35.43860091648686,8.7476159061878
A_poster_visual_complexity_L0_S1_I0021,0.21966790352713536,66.79092177671664,63.118612320272604,35.43860091648686,7.674041232141001
A_poster_visual_complexity_L0_S1_I0022,0.03425129837894346,66.79092177671664,63.118612320272604,35.43860091648686,2.4167976146767143
A_poster_visual_complexity_L0_S1_I0023,0.2407139703742425,66.79092177671664,63.118612320272604,35.43860091648686,8.10408385782403
A_poster_visual_complexity_L0_S1_I0024,0.6072449212492644,66.79092177671664,63.118612320272604,35.43860091648686,13.85613392056833
A_poster_visual_complexity_L0_S2_I0000,0.753739611567971,66.79092177671664,63.118612320272604,35.43860091648686,15.637296117230083
A_poster_visual_complexity_L0_S2_I0001,0.09851266125502987,66.79092177671664,63.118612320272604,35.43860091648686,4.710660648300602
A_poster_visual_complexity_L0_S2_I0002,5.560269850427079,66.79092177671664,63.118612320272604,35.43860091648686,43.1837367909682
A_poster_visual_complexity_L0_S2_I0003,1.1756485004956279,66.79092177671664,63.118612320272604,35.43860091648686,19.93640334205426
A_poster_visual_complexity_L0_S2_I0004,0.0367337508914991,66.79092177671664,63.118612320272604,35.43860091648686,2.5279690453425414
A_poster_visual_complexity_L0_S2_I0005,1.1264280172641856,66.79092177671664,63.118612320272604,35.43860091648686,19.48294932475752
A_poster_visual_complexity_L0_S2_I0006,0.2811882717265504,66.79092177671664,63.118612320272604,35.43860091648686,8.885371749250165
A_poster_visual_complexity_L0_S2_I0007,0.03508243648919923,66.79092177671664,63.118612320272604,35.43860091648686,2.4543578797274095
A_poster_visual_complexity_L0_S2_I0008,0.6009461017100385,66.79092177671664,63.118612320272604,35.43860091648686,13.774910905904003
A_poster_visual_complexity_L0_S2_I0009,0.07321338019484194,66.79092177671664,63.118612320272604,35.43860091648686,3.915532397692327
A_poster_visual_complexity_L0_S2_I0010,1.0561000371176623,66.79092177671664,63.118612320272604,35.43860091648686,18.81602113561389
A_poster_visual_complexity_L0_S2_I0011,0.16540621145986725,66.79092177671664,63.118612320272604,35.43860091648686,6.470231129650797
A_poster_visual_complexity_L0_S2_I0012,0.040831251276874966,66.79092177671664,63.118612320272604,35.43860091648686,2.7052362101548746
A_poster_visual_complexity_L0_S2_I0013,0.4911172297663213,66.79092177671664,63.118612320272604,35.43860091648686,12.28369467053244
A_poster_visual_complexity_L0_S2_I0014,0.37023540125001836,66.79092177671664,63.118612320272604,35.43860091648686,10.438175119465798
A_poster_visual_complexity_L0_S2_I0015,0.08398107686489184,66.79092177671664,63.118612320272604,35.43860091648686,4.26604892682508
A_poster_visual_complexity_L0_S2_I0016,0.23348549685468398,66.79092177671664,63.118612320272604,35.43860091648686,7.958382788033874
A_poster_visual_complexity_L0_S2_I0017,0.8804205491418915,66.79092177671664,63.118612320272604,35.43860091648686,17.038347348305127
A_poster_visual_complexity_L0_S2_I0018,0.028317881487998187,66.79092177671664,63.118612320272604,35.43860091648686,2.1375535149302207
A_poster_visual_complexity_L0_S2_I0019,0.03660185819546926,66.79092177671664,63.118612320272604,35.43860091648686,2.522137772390072
A_poster_visual_complexity_L0_S2_I0020,2.656630901585478,66.79092177671664,63.118612320272604,35.43860091648686,30.40661597635931
A_poster_visual_complexity_L0_S2_I0021,0.9207772698600843,66.79092177671664,63.118612320272604,35.43860091648686,17.462242936544826
A_poster_visual_complexity_L0_S2_I0022,0.09086415617098383,66.79092177671664,63.118612320272604,35.43860091648686,4.48035349072969
A_poster_visual_complexity_L0_S2_I0023,0.14029944145584808,66.79092177671664,63.118612320272604,35.43860091648686,5.854225557249373
A_poster_visual_complexity_L0_S2_I0024,0.11190963350234155,66.79092177671664,63.118612320272604,35.43860091648686,5.096605748394354
A_poster_visual_complexity_L0_S3_I0000,1.1667268300466267,66.79092177671664,63.118612320272604,35.43860091648686,19.854986929262726
A_poster_visual_complexity_L0_S3_I0001,0.16994290864109504,66.79092177671664,63.118612320272604,35.43860091648686,6.577036477556823
A_poster_visual_complexity_L0_S3_I0002,0.6836666622257428,66.79092177671664,63.118612320272604,35.43860091648686,14.809643759992552
A_poster_visual_complexity_L0_S3_I0003,0.3386418239171491,66.79092177671664,63.118612320272604,35.43860091648686,9.909737608331609
A_poster_visual_complexity_L0_S3_I0004,0.6438216390020641,66.79092177671664,63.118612320272604,35.43860091648686,14.319635063470942
A_poster_visual_complexity_L0_S3_I0005,0.03227216902944804,66.79092177671664,63.118612320272604,35.43860091648686,2.3259018768292323
A_poster_visual_complexity_L0_S3_I0006,0.040559393349881685,66.79092177671664,63.118612320272604,35.43860091648686,2.6936983161143915
A_poster_visual_complexity_L0_S3_I0007,0.688431268771216,66.79092177671664,63.118612320272604,35.43860091648686,14.86725603023033
A_poster_visual_complexity_L0_S3_I0008,0.19523052905456642,66.79092177671664,63.118612320272604,35.43860091648686,7.150592332224874
A_poster_visual_complexity_L0_S3_I0009,1.054817704298403,66.79092177671664,63.118612320272604,35.43860091648686,18.80364200313461
A_poster_visual_complexity_L0_S3_I0010,0.1361035497880208,66.79092177671664,63.118612320272604,35.43860091648686,5.746726953832867
A_poster_visual_complexity_L0_S3_I0011,0.09090347983537073,66.79092177671664,63.118612320272604,35.43860091648686,4.4815579423164795
A_poster_visual_complexity_L0_S3_I0012,4.027339446416068,66.79092177671664,63.118612320272604,35.43860091648686,37.20525431518161
A_poster_visual_complexity_L0_S3_I0013,0.08308445318641905,66.79092177671664,63.118612320272604,35.43860091648686,4.237602069796636
A_poster_visual_complexity_L0_S3_I0014,0.5019123385213307,66.79092177671664,63.118612320272604,35.43860091648686,12.437131836250442
A_poster_visual_complexity_L0_S3_I0015,3.2812040625293455,66.79092177671664,63.118612320272604,35.43860091648686,33.728562859694954
A_poster_visual_complexity_L0_S3_I0016,0.17177557507465296,66.79092177671664,63.118612320272604,35.43860091648686,6.619824479035584
A_poster_visual_complexity_L0_S3_I0017,0.2505491699117558,66.79092177671664,63.118612320272604,35.43860091648686,8.299159166843168
A_poster_visual_complexity_L0_S3_I0018,0.2420599226660641,66.79092177671664,63.118612320272604,35.43860091648686,8.130992261058822
A_poster_visual_complexity_L0_S3_I0019,0.27122319692157965,66.79092177671664,63.118612320272604,35.43860091648686,8.698096249048676
A_poster_visual_complexity_L0_S3_I0020,0.13446159107824612,66.79092177671664,63.118612320272604,35.43860091648686,5.704269887286691
A_poster_visual_complexity_L0_S3_I0021,0.6849915670612962,66.79092177671664,63.118612320272604,35.43860091648686,14.82568460128001
A_poster_visual_complexity_L0_S3_I0022,0.17655743638969126,66.79092177671664,63.118612320272604,35.43860091648686,6.7305275984964315
A_poster_visual_complexity_L0_S3_I0023,1.1377557875101745,66.79092177671664,63.118612320272604,35.43860091648686,19.588246682483067
A_poster_visual_complexity_L0_S3_I0024,0.47294552561266934,66.79092177671664,63.118612320272604,35.43860091648686,12.021626882957598
A_poster_visual_complexity_L0_S4_I0000,1.440635412280108,66.79092177671664,63.118612320272604,35.43860091648686,22.215382678144437
A_poster_visual_complexity_L0_S4_I0001,0.48721909115975987,66.79092177671664,63.118612320272604,35.43860091648686,12.227882090048647
A_poster_visual_complexity_L0_S4_I0002,0.3848642778433244,66.79092177671664,63.118612320272604,35.43860091648686,10.67557936397941
A_poster_visual_complexity_L0_S4_I0003,0.08943097196373807,66.79092177671664,63.118612320272604,35.43860091648686,4.436306240037866
A_poster_visual_complexity_L0_S4_I0004,0.664679849171534,66.79092177671664,63.118612320272604,35.43860091648686,14.578006837507523
A_poster_visual_complexity_L0_S4_I0005,0.11923150359843279,66.79092177671664,63.118612320272604,35.43860091648686,5.299216143770803
A_poster_visual_complexity_L0_S4_I0006,0.6655443327129779,66.79092177671664,63.118612320272604,35.43860091648686,14.588625913783282
A_poster_visual_complexity_L0_S4_I0007,0.08627371455369541,66.79092177671664,63.118612320272604,35.43860091648686,4.338217340031163
A_poster_visual_complexity_L0_S4_I0008,0.7193684122320095,66.79092177671664,63.118612320272604,35.43860091648686,15.236490712791712
A_poster_visual_complexity_L0_S4_I0009,0.18388417701202045,66.79092177671664,63.118612320272604,35.43860091648686,6.897599704153549
A_poster_visual_complexity_L0_S4_I0010,0.49769550001655977,66.79092177671664,63.118612320272604,35.43860091648686,12.37739020448856
A_poster_visual_complexity_L0_S4_I0011,0.672112433312612,66.79092177671664,63.118612320272604,35.43860091648686,14.669078994906043
A_poster_visual_complexity_L0_S4_I0012,0.1650447174427335,66.79092177671664,63.118612320272604,35.43860091648686,6.461665411346278
A_poster_visual_complexity_L0_S4_I0013,0.10963681638692761,66.79092177671664,63.118612320272604,35.43860091648686,5.032570653675812
A_poster_visual_complexity_L0_S4_I0014,0.2769956057251031,66.79092177671664,63.118612320272604,35.43860091648686,8.806958283661121
A_poster_visual_complexity_L0_S4_I0015,0.1479846464418752,66.79092177671664,63.118612320272604,35.43860091648686,6.0475613293211845
A_poster_visual_complexity_L0_S4_I0016,0.12821112584626673,66.79092177671664,63.118612320272604,35.43860091648686,5.540557530248645
A_poster_visual_complexity_L0_S4_I0017,0.061232033059689155,66.79092177671664,63.118612320272604,35.43860091648686,3.499480655159174
A_poster_visual_complexity_L0_S4_I0018,0.2814480745435059,66.79092177671664,63.118612320272604,35.43860091648686,8.890212855163316
A_poster_visual_complexity_L0_S4_I0019,0.03605055648896998,66.79092177671664,63.118612320272604,35.43860091648686,2.497674055460875
A_poster_visual_complexity_L0_S4_I0020,0.9952865826590647,66.79092177671664,63.118612320272604,35.43860091648686,18.219816884417988
A_poster_visual_complexity_L0_S4_I0021,3.1070370672590237,66.79092177671664,63.118612320272604,35.43860091648686,32.84526330591834
A_poster_visual_complexity_L0_S4_I0022,0.21008893881614635,66.79092177671664,63.118612320272604,35.43860091648686,7.472147767650637
A_poster_visual_complexity_L0_S4_I0023,0.3124420711705416,66.79092177671664,63.118612320272604,35.43860091648686,9.453595700798628
A_poster_visual_complexity_L0_S4_I0024,0.1989316719190146,66.79092177671664,63.118612320272604,35.43860091648686,7.23168805208582
A_poster_visual_complexity_L0_S5_I0000,0.656455595091892,66.79092177671664,63.118612320272604,35.43860091648686,14.476629985962541
A_poster_visual_complexity_L0_S5_I0001,0.3491621309779644,66.79092177671664,63.118612320272604,35.43860091648686,10.088197933365084
A_poster_visual_complexity_L0_S5_I0002,0.06373787156083427,66.79092177671664,63.118612320272604,35.43860091648686,3.589066335272364
A_poster_visual_complexity_L0_S5_I0003,0.08980052950555163,66.79092177671664,63.118612320272604,35.43860091648686,4.447692251443576
A_poster_visual_complexity_L0_S5_I0004,0.16379458589770182,66.79092177671664,63.118612320272604,35.43860091648686,6.431979236231368
A_poster_visual_complexity_L0_S5_I0005,0.5516228922000052,66.79092177671664,63.118612320272604,35.43860091648686,13.123572180746951
A_poster_visual_complexity_L0_S5_I0006,0.3665201065352755,66.79092177671664,63.118612320272604,35.43860091648686,10.377173427185971
A_poster_visual_complexity_L0_S5_I0007,0.24898700308254113,66.79092177671664,63.118612320272604,35.43860091648686,8.268411530756136
A_poster_visual_complexity_L0_S5_I0008,0.8986908941846764,66.79092177671664,63.118612320272604,35.43860091648686,17.231493536502775
A_poster_visual_complexity_L0_S5_I0009,0.20784791228510954,66.79092177671664,63.118612320272604,35.43860091648686,7.424319052786525
A_poster_visual_complexity_L0_S5_I0010,0.2342382032583976,66.79092177671664,63.118612320272604,35.43860091648686,7.973649643710068
A_poster_visual_complexity_L0_S5_I0011,0.017969319525424247,66.79092177671664,63.118612320272604,35.43860091648686,1.5891053681649483
A_poster_visual_complexity_L0_S5_I0012,0.5155268767662092,66.79092177671664,63.118612320272604,35.43860091648686,12.628347789110705
A_poster_visual_complexity_L0_S5_I0013,0.3828203813457963,66.79092177671664,63.118612320272604,35.43860091648686,10.642672064534963
A_poster_visual_complexity_L0_S5_I0014,0.7896264531011806,66.79092177671664,63.118612320272604,35.43860091648686,16.045854193447656
A_poster_visual_complexity_L0_S5_I0015,0.02303999893875045,66.79092177671664,63.118612320272604,35.43860091648686,1.8695657256639118
A_poster_visual_complexity_L0_S5_I0016,0.2917144390703522,66.79092177671664,63.118612320272604,35.43860091648686,9.079884009952599
A_poster_visual_complexity_L0_S5_I0017,1.4031915391756613,66.79092177671664,63.118612320272604,35.43860091648686,21.908336142928103
A_poster_visual_complexity_L0_S5_I0018,1.6858705700995433,66.79092177671664,63.118612320272604,35.43860091648686,24.123518926331855
A_poster_visual_complexity_L0_S5_I0019,0.10428221759840393,66.79092177671664,63.118612320272604,35.43860091648686,4.879437599919702
A_poster_visual_complexity_L0_S5_I0020,0.34130510707486805,66.79092177671664,63.118612320272604,35.43860091648686,9.955160638415045
A_poster_visual_complexity_L0_S5_I0021,0.2972206449602635,66.79092177671664,63.118612320272604,35.43860091648686,9.180334045677768
A_poster_visual_complexity_L0_S5_I0022,1.841943987142455,66.79092177671664,63.118612320272604,35.43860091648686,25.25633661593477
A_poster_visual_complexity_L0_S5_I0023,0.0965540856856493,66.79092177671664,63.118612320272604,35.43860091648686,4.6524234587531765
A_poster_visual_complexity_L0_S5_I0024,2.044228559325711,66.79092177671664,63.118612320272604,35.43860091648686,26.64456582495742
A_poster_visual_complexity_L0_S6_I0000,0.7229906545587687,66.79092177671664,63.118612320272604,35.43860091648686,15.279186731853706
A_poster_visual_complexity_L0_S6_I0001,0.27605043358877385,66.79092177671664,63.118612320272604,35.43860091648686,8.789205514024456
A_poster_visual_complexity_L0_S6_I0002,0.1308952339516174,66.79092177671664,63.118612320272604,35.43860091648686,5.611272611526668
A_poster_visual_complexity_L0_S6_I0003,0.39322725911327683,66.79092177671664,63.118612320272604,35.43860091648686,10.809363254233595
A_poster_visual_complexity_L0_S6_I0004,0.39645830240477453,66.79092177671664,63.118612320272604,35.43860091648686,10.860685449044011
A_poster_visual_complexity_L0_S6_I0005,1.6057805860314422,66.79092177671664,63.118612320272604,35.43860091648686,23.518767637094008
A_poster_visual_complexity_L0_S6_I0006,1.076208530135371,66.79092177671664,63.118612320272604,35.43860091648686,19.0090940557125
A_poster_visual_complexity_L0_S6_I0007,0.13818348559677687,66.79092177671664,63.118612320272604,35.43860091648686,5.800191792010694
A_poster_visual_complexity_L0_S6_I0008,0.08994999159960419,66.79092177671664,63.118612320272604,35.43860091648686,4.452291586988701
A_poster_visual_complexity_L0_S6_I0009,0.35811032827414696,66.79092177671664,63.118612320272604,35.43860091648686,10.237997566572005
A_poster_visual_complexity_L0_S6_I0010,0.24268727827214914,66.79092177671664,63.118612320272604,35.43860091648686,8.143511079984055
A_poster_visual_complexity_L0_S6_I0011,0.4508704479684324,66.79092177671664,63.118612320272604,35.43860091648686,11.696558917442863
A_poster_visual_complexity_L0_S6_I0012,0.6807714729785886,66.79092177671664,63.118612320272604,35.43860091648686,14.774536066390741
A_poster_visual_complexity_L0_S6_I0013,0.10798907420575662,66.79092177671664,63.118612320272604,35.43860091648686,4.985792942073548
A_poster_visual_complexity_L0_S6_I0014,1.4080497230478048,66.79092177671664,63.118612320272604,35.43860091648686,21.94843035449967
A_poster_visual_complexity_L0_S6_I0015,2.293992378376474,66.79092177671664,63.118612320272604,35.43860091648686,28.251148314628043
A_poster_visual_complexity_L0_S6_I0016,1.2014454700424009,66.79092177671664,63.118612320272604,35.43860091648686,20.16994227341237
A_poster_visual_complexity_L0_S6_I0017,0.35258966484630744,66.79092177671664,63.118612320272604,35.43860091648686,10.14578993342955
A_poster_visual_complexity_L0_S6_I0018,0.2682302429637868,66.79092177671664,63.118612320272604,35.43860091648686,8.64123109173049
A_poster_visual_complexity_L0_S6_I0019,0.3785719145939328,66.79092177671664,63.118612320272604,35.43860091648686,10.574001016477919
A_poster_visual_complexity_L0_S6_I0020,0.3373431272446731,66.79092177671664,63.118612320272604,35.43860091648686,9.887526862600287
A_poster_visual_complexity_L0_S6_I0021,0.30791723640095603,66.79092177671664,63.118612320272604,35.43860091648686,9.373026087340913
A_poster_visual_complexity_L0_S6_I0022,0.35745972765980594,66.79092177671664,63.118612320272604,35.43860091648686,10.22716625552665
A_poster_visual_complexity_L0_S6_I0023,0.23977469363342083,66.79092177671664,63.118612320272604,35.43860091648686,8.085265072242542
A_poster_visual_complexity_L0_S6_I0024,0.3999244937961057,66.79092177671664,63.118612320272604,35.43860091648686,10.915520328396832
A_poster_visual_complexity_L0_S7_I0000,0.19517675628325068,66.79092177671664,63.118612320272604,35.43860091648686,7.1494090704512026
A_poster_visual_complexity_L0_S7_I0001,0.440817378017434,66.79092177671664,63.118612320272604,35.43860091648686,11.545959164530306
A_poster_visual_complexity_L0_S7_I0002,0.030615283044814506,66.79092177671664,63.118612320272604,35.43860091648686,2.248131710175141
A_poster_visual_complexity_L0_S7_I0003,0.021119872064842837,66.79092177671664,63.118612320272604,35.43860091648686,1.7663963925422361
A_poster_visual_complexity_L0_S7_I0004,0.8360866273952376,66.79092177671664,63.118612320272604,35.43860091648686,16.560750230467008
A_poster_visual_complexity_L0_S7_I0005,3.9114285817367818,66.79092177671664,63.118612320272604,35.43860091648686,36.69441347451971
A_poster_visual_complexity_L0_S7_I0006,0.4437988022400136,66.79092177671664,63.118612320272604,35.43860091648686,11.590794593411013
A_poster_visual_complexity_L0_S7_I0007,0.18948172546870454,66.79092177671664,63.118612320272604,35.43860091648686,7.023254260876254
A_poster_visual_complexity_L0_S7_I0008,0.8190874514161929,66.79092177671664,63.118612320272604,35.43860091648686,16.3741245053828
A_poster_visual_complexity_L0_S7_I0009,0.5402436066255653,66.79092177671664,63.118612320272604,35.43860091648686,12.969232169014505
A_poster_visual_complexity_L0_S7_I0010,0.15763589746674112,66.79092177671664,63.118612320272604,35.43860091648686,6.2842535584681825
A_poster_visual_complexity_L0_S7_I0011,0.4290119363853882,66.79092177671664,63.118612320272604,35.43860091648686,11.366966557483742
A_poster_visual_complexity_L0_S7_I0012,1.1707280456315794,66.79092177671664,63.118612320272604,35.43860091648686,19.89154254001529
A_poster_visual_complexity_L0_S7_I0013,0.8273414231124204,66.79092177671664,63.118612320272604,35.43860091648686,16.46499024947033
A_poster_visual_complexity_L0_S7_I0014,0.023944079534590258,66.79092177671664,63.118612320272604,35.43860091648686,1.9170105581901828
A_poster_visual_complexity_L0_S7_I0015,0.6236254254939102,66.79092177671664,63.118612320272604,35.43860091648686,14.065399142457252
A_poster_visual_complexity_L0_S7_I0016,0.2193864032125918,66.79092177671664,63.118612320272604,35.43860091648686,7.668165505712862
A_poster_visual_complexity_L0_S7_I0017,1.5968938398431565,66.79092177671664,63.118612320272604,35.43860091648686,23.45061519899822
A_poster_visual_complexity_L0_S7_I0018,0.25965877123354947,66.79092177671664,63.118612320272604,35.43860091648686,8.47673803205698
A_poster_visual_complexity_L0_S7_I0019,0.3318351411085545,66.79092177671664,63.118612320272604,35.43860091648686,9.79287637955889
A_poster_visual_complexity_L0_S7_I0020,1.2210371644248907,66.79092177671664,63.118612320272604,35.43860091648686,20.34548177441214
A_poster_visual_complexity_L0_S7_I0021,0.11334789084838878,66.79092177671664,63.118612320272604,35.43860091648686,5.136841721587475
A_poster_visual_complexity_L0_S7_I0022,0.9182256905480874,66.79092177671664,63.118612320272604,35.43860091648686,17.435735235645815
A_poster_visual_complexity_L0_S7_I0023,4.416030124417935,66.79092177671664,63.118612320272604,35.43860091648686,38.85027164764834
A_poster_visual_complexity_L0_S7_I0024,0.08305114655473783,66.79092177671664,63.118612320272604,35.43860091648686,4.236542909423104
A_poster_visual_complexity_L0_S8_I0000,0.6407635968246861,66.79092177671664,63.118612320272604,35.43860091648686,14.281400859451177
A_poster_visual_complexity_L0_S8_I0001,0.22420230902455338,66.79092177671664,63.118612320272604,35.43860091648686,7.768222442141903
A_poster_visual_complexity_L0_S8_I0002,0.13354106785668982,66.79092177671664,63.118612320272604,35.43860091648686,5.680369226112517
A_poster_visual_complexity_L0_S8_I0003,0.35152810940775714,66.79092177671664,63.118612320272604,35.43860091648686,10.127981324537139
A_poster_visual_complexity_L0_S8_I0004,0.10459674589514416,66.79092177671664,63.118612320272604,35.43860091648686,4.88852346536629
A_poster_visual_complexity_L0_S8_I0005,0.4763389998173575,66.79092177671664,63.118612320272604,35.43860091648686,12.070935936103282
A_poster_visual_complexity_L0_S8_I0006,0.39920617229786326,66.79092177671664,63.118612320272604,35.43860091648686,10.90417532073345
A_poster_visual_complexity_L0_S8_I0007,0.300167413350739,66.79092177671664,63.118612320272604,35.43860091648686,9.233736356578326
A_poster_visual_complexity_L0_S8_I0008,0.3191220121289035,66.79092177671664,63.118612320272604,35.43860091648686,9.571547910913969
A_poster_visual_complexity_L0_S8_I0009,0.27945447978910654,66.79092177671664,63.118612320272604,35.43860091648686,8.85301150319635
A_poster_visual_complexity_L0_S8_I0010,0.8863110605603834,66.79092177671664,63.118612320272604,35.43860091648686,17.10084735887879
A_poster_visual_complexity_L0_S8_I0011,1.0530673767413277,66.79092177671664,63.118612320272604,35.43860091648686,18.786731987910425
A_poster_visual_complexity_L0_S8_I0012,1.0645401245225747,66.79092177671664,63.118612320272604,35.43860091648686,18.89729772191894
A_poster_visual_complexity_L0_S8_I0013,0.2722774050189822,66.79092177671664,63.118612320272604,35.43860091648686,8.718056862781076
A_poster_visual_complexity_L0_S8_I0014,0.7206930054688051,66.79092177671664,63.118612320272604,35.43860091648686,15.252116675571525
A_poster_visual_complexity_L0_S8_I0015,0.15198091207744518,66.79092177671664,63.118612320272604,35.43860091648686,6.146363349498799
A_poster_visual_complexity_L0_S8_I0016,0.09081070107451127,66.79092177671664,63.118612320272604,35.43860091648686,4.478715854867299
A_poster_visual_complexity_L0_S8_I0017,0.3779052841705408,66.79092177671664,63.118612320272604,35.43860091648686,10.563192469663536
A_poster_visual_complexity_L0_S8_I0018,0.11662285529814592,66.79092177671664,63.118612320272604,35.43860091648686,5.227656092674789
A_poster_visual_complexity_L0_S8_I0019,0.01979123930606366,66.79092177671664,63.118612320272604,35.43860091648686,1.6929294952927145
